id,name,industry
83875,INDUSTRIAL SERVICES OF AM INC,Other
83876,INTERACTION MEDIA CORP,Finance
83877,INTERLINK COMPUTER SCIENCES INC,Business Equipment
83878,GOLDEN BEAR GOLF INC,Other
83879,LAMAR ADVERTISING CO NEW,Other
83881,IMARK TECHNOLOGIES INC,Business Equipment
83883,OPTION CARE HEALTH INC,Healthcare
83884,METRO ONE TELECOMMUNICATIONS INC,Telecommunications
83885,MICROVISION INC WA,Business Equipment
83886,NORTH COUNTY BANCORP,Finance
83887,NETLIVE COMMUNICATIONS INC,Business Equipment
83889,NETSMART TECHNOLOGIES INC,Business Equipment
83890,NEW YORK BAGEL ENTRPRS INC,Retail
83891,ON SITE SOURCING INC,Other
83892,PIONEER COMMERCIAL FUNDING CORP,Finance
83893,PARK BANCORP INC,Finance
83894,PRODUCTIVITY TECHNOLOGIES CORP,Manufacturing
83896,PURE BIOSCIENCE INC,Healthcare
83897,R & G FINANCIAL CORP,Finance
83898,YORK FINANCIAL CORP,Finance
83899,RASTER GRAPHICS INC,Business Equipment
83900,SERVICE EXPERTS INC,Retail
83901,SUNTERRA CORP,Finance
83902,SOLOPOINT INC,Business Equipment
83903,SUN BANCORP INC NJ,Finance
83904,SNAKE EYES GOLF CLUBS INC,Consumer non Durables
83905,SPINNAKER INDUSTRIES INC,Manufacturing
83906,STERICYCLE INC,Other
83907,SURGE COMPONENTS INC,Retail
83908,S R S LABS INC,Retail
83910,TRANSACT TECHNOLOGIES INC,Business Equipment
83911,TELCO COMMUNICATIONS GROUP INC,Telecommunications
83912,TRITEAL CORP,Business Equipment
83914,TELIDENT INC,Business Equipment
83915,TELESPECTRUM WORLDWIDE INC,Other
83916,T T E C HOLDINGS INC,Other
83917,VISIGENIC SOFTWARE INC,Business Equipment
83918,AAIPHARMA INC,Manufacturing
83919,YORK RESEARCH CORP,Utilities
83920,ABACUS DIRECT CORP,Other
83922,ALGOS PHARMACEUTICAL CORP,Healthcare
83924,C B E S BANCORP INC,Finance
83925,CELLNET DATA SYSTEMS INC,Telecommunications
83926,CUNO INC,Manufacturing
83928,CYMER INC,Manufacturing
83929,DIEDRICH COFFEE INC,Retail
83930,BIONOVA HOLDING CORP,Consumer non Durables
83931,DOCUMENT SCIENCES CORP,Business Equipment
83932,ENSEC INTERNATIONAL INC,Other
83933,SHOPNET COM INC,Retail
83934,FIRST M & F CORP,Finance
83936,FIRST AMERICAN RAILWAYS INC,Other
83937,GARGOYLES INC,Healthcare
83939,HOT TOPIC INC,Retail
83940,INDUSTRI MATEMATIK INTL CORP,Business Equipment
83941,INTERNATIONAL NETWORK SERVICES,Business Equipment
83942,INTELLIGROUP INC,Business Equipment
83943,KAPSON SENIOR QUARTERS CORP,Other
83944,L C C INTERNATIONAL INC,Telecommunications
83945,LEAPNET INC,Other
83946,AUTHORIZE NET HOLDINGS INC,Telecommunications
83947,SYSTEMONE TECHNOLOGIES INC,Manufacturing
83948,COFFEE PEOPLE INC,Retail
83950,SPECTRUM PHARMACEUTICALS INC,Other
83951,Z & Z FASHIONS LTD,Retail
83952,N M HOLDINGS INC,Retail
83953,N M T MEDICAL INC,Healthcare
83954,PEOPLES FINANCIAL CORP,Finance
83955,PREMIS CORP,Business Equipment
83956,PEERLESS SYSTEMS CORP,Retail
83957,Q E P INC,Retail
83958,R M H TELESERVICES INC,Other
83959,INTERNET COMMERCE & COMM INC,Business Equipment
83960,ROCKSHOX INC,Consumer Durables
83961,ROFIN SINAR TECHNOLOGIES INC,Business Equipment
83962,RENTAL SERVICE CORP,Other
83963,STARBASE CORP,Business Equipment
83964,INDEPENDENT FINANCIAL NETWORK IN,Finance
83965,EDGEWATER TECHNOLOGY INC,Other
83966,TECHNOLOGY MODELING ASSOC INC,Business Equipment
83967,CLOSURE MEDICAL CORP,Healthcare
83969,WILLIS LEASE FINANCE CORP,Retail
83971,XIONICS DOCUMENT TECHS INC,Retail
83974,GREATER BAY BANCORP,Finance
83975,PAN AM CORP FLA,Other
83976,ABERCROMBIE & FITCH CO,Retail
83977,ALLEGIANCE CORP,Healthcare
83979,AMERICAN RESIDENTIAL SVCS INC,Other
83981,CALPINE CORP,Utilities
83982,COX RADIO INC,Telecommunications
83983,CROSS CONTINENT AUTO RTLRS INC,Retail
83985,FOOTSTAR INC,Consumer non Durables
83988,GRACE W R & CO DEL,Chemicals
83989,GRAY TELEVISION INC,Consumer non Durables
83990,HALTER MARINE GROUP INC,Other
83991,HOUSTON EXPLORATION CO,"Oil, Gas, and Coal"
83995,MILLENNIUM CHEMICALS INC,Chemicals
83998,SNYDER COMMUNICATIONS INC,Other
84000,THERMO BIOANALYSIS CORP,Business Equipment
84001,UNIVISION COMMUNICATIONS INC,Telecommunications
84003,BANK UNITED CORP,Finance
84004,CAPITAL MEDIA GROUP LTD,Telecommunications
84005,GEMSTAR TV GUIDE INTL INC,Consumer Durables
84007,OCWEN FINANCIAL CORP,Other
84009,INFOSEEK CORP,Business Equipment
84010,USANA HEALTH SCIENCES INC,Healthcare
84013,ACNIELSEN CORP,Other
84018,CARSON INC,Chemicals
84019,SUNBURST HOSPITALITY CORP,Other
84020,I M S HEALTH INC,Other
84023,CORNELL COMPANIES INC,Other
84024,DEPUY INC,Healthcare
84025,DOMINICKS SUPERMARKETS INC,Retail
84026,DOVER MOTORSPORTS INC,Other
84027,EVEREN CAPITAL CORP,Finance
84028,GULFSTREAM AEROSPACE CORP NEW,Manufacturing
84029,HOMESTEAD VILLAGE INC,Finance
84030,EMPIRE RESOURCES INC DEL,Business Equipment
84031,MIDWAY GAMES INC,Business Equipment
84032,N O V INC,Manufacturing
84034,Q C OPTICS INC,Manufacturing
84036,SABRE HOLDINGS CORP,Finance
84039,PLANETCAD INC,Business Equipment
84040,SUPERIOR TELECOM INC,Manufacturing
84041,TRIUMPH GROUP INC NEW,Manufacturing
84042,PENSKE AUTOMOTIVE GROUP INC,Retail
84043,A C I TELECENTRICS INC,Other
84044,ADVANCED DIGITAL INFO CORP,Business Equipment
84045,A H T CORP,Business Equipment
84046,ADVANCE P C S,Healthcare
84047,ADVANCED FIBRE COMM INC,Business Equipment
84050,ALYN CORP,Manufacturing
84051,AQUILA BIOPHARMACEUTICALS INC,Healthcare
84052,ARQULE INC,Healthcare
84053,ACCESS SOLUTIONS INTL INC,Business Equipment
84054,AURUM SOFTWARE INC,Business Equipment
84055,AWARD SOFTWARE INTERNATIONAL INC,Retail
84056,PRESSURE BIOSCIENCES INC,Healthcare
84057,BITSTREAM INC,Business Equipment
84058,BRITTON & KOONTZ CAPITAL CORP,Finance
84060,CUBIST PHARMACEUTICALS INC,Healthcare
84061,COMMUNITY CARE SVCS INC,Healthcare
84062,BJS RESTAURANTS INC,Retail
84063,CHESTER BANCORP,Finance
84064,C N BIOSCIENCES INC,Healthcare
84065,COSTILLA ENERGY INC,"Oil, Gas, and Coal"
84066,SPECIALTY CATALOG CORP,Retail
84067,INTEGRATED BIOPHARMA INC,Healthcare
84068,CYBERMEDIA INC,Business Equipment
84069,D & E COMMUNICATIONS INC,Telecommunications
84070,DONNELLEY ENTERPRISE SLTNS INC,Other
84071,DIGEX INC,Telecommunications
84073,ZENITH NATIONAL INSURANCE CORP,Finance
84074,STORM TECHNOLOGY INC,Business Equipment
84075,EDUCATION MANAGEMENT CORP,Other
84076,QUEST EDUCATION CORP,Other
84077,ENAMELON INC,Healthcare
84078,NETMOVES CORP,Telecommunications
84080,GRANITE FINANCIAL INC,Finance
84084,HIBBETT SPORTS INC,Retail
84085,HOMEGATE HOSPITALITY INC,Other
84086,IMAGE GUIDED TECHNOLOGIES INC,Business Equipment
84087,INTENSIVA HEALTHCARE CORP,Healthcare
84089,INTEGRATED LIVING CMNYTS INC,Healthcare
84090,IMATEC LTD,Manufacturing
84091,INFINITY FINANCIAL TECH INC,Business Equipment
84092,INTERNATIONAL TELECOM DT SYS INC,Business Equipment
84093,ASPEON INC,Business Equipment
84094,KITTY HAWK INC,Other
84095,LAMINATING TECHNOLOGIES INC,Manufacturing
84096,LASON INC,Other
84097,M A I I HOLDINGS INC,Healthcare
84098,VERTRUE INC,Other
84099,MEDI JECT CORP,Healthcare
84100,ZENTEC CORP,Business Equipment
84102,ZIEGLER COMPANY INC,Retail
84103,NAVIGANT CONSULTING INC,Other
84104,PREMIER COMMUNITY BANKSHARES INC,Finance
84105,METROGOLF INC,Retail
84106,METRO NETWORKS INC,Telecommunications
84107,METRIS COS,Finance
84108,UNITED WESTERN BANCORP INC,Finance
84109,MURDOCK COMMUNICATIONS CORP,Telecommunications
84110,MARKWEST HYDROCARBON INC,"Oil, Gas, and Coal"
84111,WILD OATS MARKETS INC,Retail
84112,ON COMMAND CORP,Telecommunications
84113,ONTRACK DATA INTL INC,Business Equipment
84115,PACIFIC BIOMETRICS INC,Other
84116,SOUTHBANC SHARES INC,Finance
84117,PEGASUS COMMUNICATIONS CORP,Telecommunications
84118,P J AMERICA INC,Retail
84119,PEERLESS GROUP INC,Retail
84120,QUADRAMED CORP,Business Equipment
84121,FILM ROMAN INC,Other
84122,SUMMIT BANK CORP,Finance
84124,SIMULATION SCIENCES INC,Business Equipment
84125,INNOVEDA INC,Business Equipment
84126,SMARTALK TELESERVICES INC,Telecommunications
84127,CONTROL DEVICES INC,Manufacturing
84128,SUBURBAN OSTOMY SUPPLY CO,Retail
84129,ZIONS BANCORPORATION N A,Finance
84130,SPLASH TECHNOLOGY HOLDINGS INC,Business Equipment
84131,SOUTH STREET FINANCIAL CORP,Finance
84132,STAGE STORES INC,Retail
84133,SUPERIOR CONSULTANT HLDNG CORP,Other
84134,TALX CORP,Business Equipment
84135,TRUSTED INFORMATION SYSTEMS INC,Business Equipment
84136,TRANSKARYOTIC THERAPIES INC,Healthcare
84137,ZIYAD INC,Business Equipment
84139,THINKING TOOLS INC,Business Equipment
84140,CENTRUE FINANCIAL CORP NEW,Finance
84141,UROQUEST MEDICAL CORP,Healthcare
84142,U S FRANCHISE SYSTEMS INC,Other
84143,VIRGINIA GAS CO,Utilities
84144,V ONE CORP,Retail
84145,ZONDERVAN CORP,Consumer non Durables
84146,VOXWARE INC,Business Equipment
84147,VIATEL INC,Telecommunications
84148,CUSEEME NETWORKS INC,Business Equipment
84149,MAGNUM SPORTS & ENTMNT INC,Other
84150,XLCONNECT SOLUTIONS INC,Business Equipment
84151,XOMED SURGICAL PRODUCTS INC,Healthcare
84153,ZYCAD CORP,Business Equipment
84154,METROPOLITAN FINANCIAL CORP OH,Finance
84157,TERREMARK WORLDWIDE INC,Other
84159,BRILLIANT DIGITAL ENTMT INC,Consumer non Durables
84161,ZYGO CORP,Business Equipment
84162,COMMUNITY BANKSHARES INC S C,Finance
84164,DELTA FINANCIAL CORP,Finance
84168,INGRAM MICRO INC,Retail
84169,LINENS N THINGS INC,Retail
84170,MONTEREY RESOURCES INC,Other
84172,NU SKIN ENTERPRISES INC,Chemicals
84174,PANAVISION INC,Manufacturing
84175,PRIME SERVICE INC,Other
84176,E W SCRIPPS CO,Consumer non Durables
84180,APPIAN TECHNOLOGY INC,Business Equipment
84182,AUTOBOND ACCEPTANCE CORP,Finance
84183,ACCESS BEYOND INC,Business Equipment
84184,ACCELERATE DIAGNOSTICS INC,Business Equipment
84185,EVER GLORY INTERNATIONAL GRP INC,Consumer non Durables
84186,APPLIED IMAGING CORP,Healthcare
84187,ALLIN COMMUNICATIONS CORP,Business Equipment
84188,ZYTREX CORP,Business Equipment
84189,AMERICAN MEDSERVE CORP,Retail
84191,ADVANCED RADIO TELECOM CORP,Telecommunications
84192,AVIRON,Healthcare
84195,BLOWOUT ENTERTAINMENT INC,Other
84196,HOME INTENSIVE CARE INC,Healthcare
84197,BRISTOL RETAIL SOLUTIONS INC,Retail
84198,C B RICHARD ELLIS SERVICES INC,Finance
84199,CAROLINA FINCORP INC,Finance
84200,CONSOLIDATED FREIGHTWAYS CORP,Other
84201,CIAO CUCINA CORP,Retail
84202,CANDLEWOOD HOTEL COMPANY INC,Other
84203,BBQ HOLDINGS INC,Retail
84205,HOMEGOLD FINANCIAL INC,Finance
84208,FIREARMS TRAINING SYSTEMS INC,Business Equipment
84210,FORRESTER RESEARCH INC,Other
84211,MAXCOR FINANCIAL GROUP INC,Finance
84213,GEOTEL COMMUNICATIONS CORP,Other
84214,GOLD BANC CORP INC,Finance
84215,COMMUNITY WEST BANCSHARES,Finance
84216,ROADHOUSE GRILL INC,Retail
84217,HEALTHCARE FINANCIAL PRTNRS INC,Finance
84218,RETURN ASSURED INC,Business Equipment
84219,ALYSIS TECHNOLOGIES INC,Business Equipment
84220,FIRSTCOM CORP,Telecommunications
84221,INTEGRATED MEDICAL RESOURCES INC,Healthcare
84222,IMRGLOBAL CORP,Business Equipment
84223,INTELIDATA TECHNOLOGIES CORP,Business Equipment
84224,VIALINK CO,Business Equipment
84226,INTERNATIONAL SPEEDWAY CORP,Other
84227,KEVCO INC,Manufacturing
84229,MANCHESTER TECHNOLOGIES INC,Retail
84230,ODD JOB STORES INC,Retail
84231,MCSI INC,Retail
84233,ZONIC CORP,Business Equipment
84234,EPLUS INC,Finance
84235,ALTIVA FINANCIAL CORP,Finance
84237,CLICKNSETTLE COM INC,Other
84238,N C O GROUP INC,Other
84239,NEOMEDIA TECHNOLOGIES,Business Equipment
84240,OBIE MEDIA CORP,Other
84241,FORTEL CORP,Business Equipment
84242,OFFSHORE ENERGY DEVELOPMENT CORP,"Oil, Gas, and Coal"
84243,KROLL INC,Consumer Durables
84244,OBJECTSOFT CORP,Business Equipment
84246,ROOM PLUS INC,Retail
84247,PRIMUS TELECOM GROUP INC,Telecommunications
84248,PROSOURCE INC,Retail
84249,P S FINANCIAL INC,Finance
84250,BOCA RESORTS INC,Other
84251,RANKIN AUTOMOTIVE GROUP,Retail
84252,RIDGEVIEW INC,Consumer non Durables
84253,ROGUE WAVE SOFTWARE INC,Business Equipment
84254,SANCHEZ COMPUTER ASSOC INC,Business Equipment
84255,SEACHANGE INTERNATIONAL INC,Business Equipment
84257,SEAMED CORP,Healthcare
84258,SYMONS INTERNATIONAL CORP,Finance
84259,SYNTHETIC INDUSTRIES INC,Consumer non Durables
84260,SENTO CORP,Retail
84262,STEEL DYNAMICS INC,Manufacturing
84264,STYLING TECHNOLOGY CORP,Chemicals
84267,THINK NEW IDEAS INC,Other
84269,TICKETMASTER GROUP INC,Other
84270,TELEGEN CORP NEW,Business Equipment
84272,T C I SATELLITE ENTRTNMT INC,Telecommunications
84274,TWINLAB CORP,Healthcare
84275,UNITED NATURAL FOODS INC,Retail
84276,ALLCITY INSURANCE CO,Finance
84277,VCAMPUS CORP,Other
84279,TRIANGLE PHARMACEUTICALS INC,Healthcare
84280,L 1 IDENTITY SOLUTIONS INC,Business Equipment
84281,VIROPHARMA INC,Healthcare
84282,VITECH,Business Equipment
84283,WEST CORP,Other
84286,ALL AMERICAN FOOD GROUP INC,Retail
84287,ADVANCED AERODYNAMICS STRUC INC,Manufacturing
84288,ACCENT COLOR SCIENCES INC,Business Equipment
84289,AMSCAN HOLDINGS INC,Retail
84291,A T C TECHNOLOGY CORP,Consumer Durables
84293,BIG FOOT FINANCIAL CORP,Finance
84294,BOWLIN OUTDOOR ADV & TRV CTR INC,Retail
84295,CENTURY BANCORP INC NC,Finance
84296,CREDIT MANAGEMENT SOLUTIONS INC,Business Equipment
84298,CRAGAR INDUSTRIES INC,Consumer Durables
84299,CUMBERLAND TECHNOLOGIES INC,Finance
84300,DATA TRANSLATION INC NEW,Business Equipment
84301,DELIA S INC,Retail
84302,BITNILE HOLDINGS INC,Business Equipment
84304,ECOMAT INC,Retail
84308,FACTORY CARD OUTLET CORP,Retail
84309,FIRST MARINER BANCORP,Finance
84310,FOCUS AFFILIATES INC,Retail
84311,S M F ENERGY CORP,Retail
84312,MESSAGEMEDIA INC,Business Equipment
84313,HOME CITY FINANCIAL CORP,Finance
84315,MKTG INC,Other
84316,INNOPET BRANDS CORP,Consumer non Durables
84317,LARSCOM INC,Business Equipment
84318,LEADING EDGE PACKAGING INC,Retail
84319,LITHIA MOTORS INC,Other
84320,IGATE CORP,Business Equipment
84321,PROTAGENIC THERAPEUTICS INC,Consumer non Durables
84322,MARQUEE GROUP INC,Other
84323,NEW YORK HEALTH CARE INC,Business Equipment
84324,PATIENT INFOSYSTEMS INC,Business Equipment
84325,INVENTURE FOODS INC,Consumer non Durables
84326,PROSOFT LEARNING CORP,Other
84327,PROCOM TECHNOLOGY INC,Business Equipment
84328,PRIMEX TECHNOLOGIES INC,Manufacturing
84329,INTELLISYNC CORP,Business Equipment
84330,POWERWAVE TECHNOLOGIES INC,Business Equipment
84331,RIVER VALLEY BANCORP,Finance
84332,SOUTHERN COMMUNITY BNSHRS INC,Finance
84333,SKYMALL INC,Retail
84334,STEARNS AND LEHMAN INC,Consumer non Durables
84335,TEARDROP GOLF CO,Consumer non Durables
84337,3DX TECHNOLOGIES INC,"Oil, Gas, and Coal"
84339,TITAN EXPLORATION INC,"Oil, Gas, and Coal"
84341,TEAM AMERICA INC,Other
84342,MONSTER WORLDWIDE INC,Other
84345,U S ENERGY SYSTEMS INC,Utilities
84347,VERSATILITY INC,Business Equipment
84348,VIASAT INC,Business Equipment
84349,VIVID TECHNOLOGIES INC,Healthcare
84350,WEBSECURE INC,Business Equipment
84351,BEVERLY HILLS BANCORP INC,Finance
84352,WORLD HEART CORP,Healthcare
84361,B A MERCHANT SERVICES INC,Finance
84362,BRIDGE VIEW BANCORP,Finance
84364,COVANCE INC,Healthcare
84365,DELTIC TIMBER CORP,Other
84366,ECHELON INTERNATIONAL CORP,Finance
84367,EQUISURE INC,Finance
84371,MONEYGRAM PAYMENT SYSTEMS INC,Finance
84372,N C R CORP NEW,Business Equipment
84373,QUEST DIAGNOSTICS INC,Healthcare
84374,SWISHER INTERNATIONAL GROUP INC,Consumer non Durables
84375,TENNECO INC DE,Manufacturing
84376,THERMO FIBERGEN INC,Chemicals
84377,UNISOURCE WORLWIDE INC,Retail
84381,ROCKWELL AUTOMATION INC,Manufacturing
84382,CHEMFIRST INC,Chemicals
84383,NEWPORT NEWS SHIPBUILDING INC,Manufacturing
84384,NETMED INC OHIO,Retail
84385,INSPERITY INC,Other
84387,CORE MOLDING TECHNOLOGIES INC,Manufacturing
84389,SOUTHSTATE CORP,Finance
84390,FIRSTFED AMERICA BANCORP INC,Finance
84391,HOMESIDE INC,Finance
84394,R D O EQUIPMENT CO,Retail
84395,S C P I E HOLDINGS INC,Finance
84396,TRIGON HEALTHCARE INC,Finance
84397,UNITY BANCORP INC,Finance
84402,NORTH PITTSBURGH SYSTEMS INC,Telecommunications
84403,WOODWARD INC,Manufacturing
84404,ADVANCE FINANCIAL BANCORP,Finance
84405,AMPLIDYNE INC,Business Equipment
84406,AMERUS GROUP CO,Finance
84409,BENTHOS INC,Business Equipment
84411,CRYO CELL INTERNATIONAL INC,Healthcare
84412,CD WAREHOUSE INC,Retail
84413,CERUS CORP,Healthcare
84414,COULTER PHARMACEUTICAL INC,Healthcare
84416,COLDWATER CREEK INC,Retail
84417,EMPIRE FEDERAL BANCORP INC,Finance
84418,EARTHLINK NETWORK INC,Telecommunications
84420,EPIX PHARMACEUTICALS INC,Healthcare
84421,ERGOBILT INC,Consumer Durables
84422,ECO SOIL SYSTEMS INC,Consumer non Durables
84424,M C INFORMATICS INC,Business Equipment
84425,LEGEND PROPERTIES INC,Finance
84426,MEDIALINK WORLDWIDE INC,Telecommunications
84427,CAREDATA COM INC,Finance
84428,METRO INFORMATION SERVICES INC,Business Equipment
84429,MEDICAL MANAGER CORP,Business Equipment
84430,NATIONAL AUTO FINANCE INC,Finance
84432,APPIANT TECHNOLOGIES INC,Business Equipment
84433,PARADISE MUSIC & ENTNMT INC,Other
84434,PHOTOELECTRON CORP,Healthcare
84435,ROSLYN BANCORP INC,Finance
84436,S E E C INC,Business Equipment
84437,SIGNATURE INNS INC,Other
84438,HELIOS TECHNOLOGIES INC,Manufacturing
84439,AMEGY BANCORPORATION INC,Finance
84440,TEMPLATE SOFTWARE INC,Business Equipment
84441,E F JOHNSON TECHNOLOGIES INC,Business Equipment
84442,WAYNE BANCORP INC OHIO,Finance
84508,AMERICAN BUSINESS FINL SRVCS INC,Finance
84509,A E S P INC,Business Equipment
84510,APEX INC,Business Equipment
84511,VERICEL CORP,Healthcare
84513,BIRMAN MANAGED CARE INC,Finance
84514,BIOSITE INC,Business Equipment
84516,CAPITAL CITY BANK GROUP,Finance
84517,COAST DENTAL SERVICES INC,Other
84519,CIENA CORP,Business Equipment
84520,COMPLETE WELLNESS CENTERS INC,Healthcare
84521,CARDIUM THERAPEUTICS INC,Other
84523,D A O U SYSTEMS INC,Retail
84525,DIGITAL LIGHTWAVE INC,Business Equipment
84526,DELTEK SYSTEMS INC,Business Equipment
84527,DIGITAL COURIER TECHNOLOGIES INC,Other
84528,DIGITAL TRANSMISSION SYSTEMS INC,Business Equipment
84529,ENDOCARE INC,Healthcare
84530,EDGE PETROLEUM CORP DEL,"Oil, Gas, and Coal"
84531,EPIQ SYSTEMS INC,Business Equipment
84534,FIRST AVIATION SERVICE INC,Manufacturing
84535,FOUR MEDIA CO,Other
84536,GENERAL BEARING CORP,Manufacturing
84537,GENTLE DENTAL SERVICE CORP,Healthcare
84540,VIRTUAL COMMUNITIES INC,Business Equipment
84543,ILEX ONCOLOGY INC,Healthcare
84545,JUDGE GROUP INC,Finance
84546,METROPOLITAN HEALTH NETWORKS INC,Healthcare
84547,VIEWCAST COM INC,Business Equipment
84548,I F S INTERNATIONAL HOLD INC,Retail
84549,MICRO THERAPEUTICS INC NEW,Healthcare
84550,MERCURY WASTE SOLUTIONS INC,Chemicals
84551,N A C T TELECOMMUNICATIONS INC,Telecommunications
84553,B P Z RESOURCES INC,"Oil, Gas, and Coal"
84554,OLD GUARD GROUP INC,Finance
84555,OVERLAND STORAGE INC,Business Equipment
84556,PREFERRED EMPLOYERS HOLDING INC,Finance
84559,ERESEARCHTECHNOLOGY INC,Other
84560,QUALIX GROUP INC,Business Equipment
84561,RADIANT SYSTEMS INC,Business Equipment
84562,HEALTH GRADES INC,Healthcare
84563,SILGAN HOLDINGS INC,Manufacturing
84564,SPECIAL METALS CORP,Manufacturing
84565,POINT 360,Other
84568,VISTANA INC,Finance
84569,WESLEY JESSEN VISIONCARE INC,Healthcare
84570,YURIE SYSTEMS INC,Business Equipment
84571,DIAMOND MANAGEMT & TECH CONS INC,Other
84572,PROFILE TECHNOLOGIES INC,Other
84573,BRYLANE INC,Retail
84577,CIRCUIT CITY STORES INC,Retail
84578,COMMUNITY CAPITAL CORP,Finance
84580,GENERAL CIGAR HOLDINGS INC,Consumer non Durables
84581,PERNIX THERAPEUTICS HLDGS INC,Healthcare
84582,GRANCARE INC DEL,Healthcare
84583,PURO WATER GROUP INC,Manufacturing
84584,RALCORP HOLDINGS INC NEW,Consumer non Durables
84585,SENTRY TECHNOLOGY CORP,Business Equipment
84586,THERMEDICS DETECTION INC,"Oil, Gas, and Coal"
84587,U S RENTALS INC,Other
84588,VAIL RESORTS INC,Telecommunications
84589,BRUNSWICK TECHNOLOGIES,Consumer non Durables
84590,IMAGE SYSTEMS CORP,Business Equipment
84594,AVIATION DISTRIBUTORS INC,Retail
84595,A H L SERVICES INC,Other
84596,ALTAIR NANOTECHNOLOGIES INC,Other
84597,T D AMERITRADE HOLDING CORP,Finance
84598,A T L PRODUCTS INC,Business Equipment
84599,COVANSYS CORP,Business Equipment
84600,COLONIAL HOLDINGS INC,Other
84604,C T I BIOPHARMA CORP,Healthcare
84605,ENDOCARDIAL SOLUTIONS INC,Business Equipment
84606,EURONET WORLDWIDE INC,Finance
84607,EMCORE CORP,Business Equipment
84608,ENSTAR INC,Business Equipment
84609,PHYSICIANS SPECIALTY CORP,Healthcare
84610,FIELDS AIRCRAFT SPARES INC,Retail
84612,FIELDWORKS INC,Business Equipment
84613,GENISYS RESERVATION SYSTEMS INC,Other
84614,GROUP LONG DISTANCE INC,Telecommunications
84615,GLOBAL MED TECHNOLOGIES INC,Other
84616,GUITAR CENTER INC,Retail
84617,SPIGADORO INC,Business Equipment
84618,NATIONAL DATACOMPUTER INC,Business Equipment
84619,JENNA LANE INC,Consumer non Durables
84620,KOS PHARMACEUTICALS INC,Healthcare
84622,MARKET GUIDE INC,Business Equipment
84624,TIVO CORP,Other
84625,NEOMAGIC CORP,Business Equipment
84626,OMNIQUIP INTERNATIONAL INC,Manufacturing
84627,PALEX INC,Other
84628,PROMEDCO MANAGEMENT CO,Healthcare
84630,RACOM SYSTEMS INC,Business Equipment
84631,ARTECON INC,Business Equipment
84632,TOTAL CONTROL PRODUCTS INC,Business Equipment
84633,TOMORROWS MORNING INC,Consumer non Durables
84635,THERMACELL TECHNOLOGIES INC,Chemicals
84636,WINTRUST FINANCIAL CORP,Finance
84637,XOX CORP,Retail
84639,ENCORE MEDICAL CORP,Healthcare
84641,AMERAC ENERGY CORP,"Oil, Gas, and Coal"
84642,GETTY PETROLEUM MARKETING INC,"Oil, Gas, and Coal"
84644,NATIONWIDE FINANCIAL SERVICES IN,Finance
84645,PLUMA INC,Consumer non Durables
84649,RIVIERA TOOL CO,Manufacturing
84653,SEARCH FINANCIAL SERVICES INC,Finance
84656,AUTOLIV INC,Consumer Durables
84662,ESSEX INTERNATIONAL INC DEL,Manufacturing
84663,HERTZ CORP NEW,Other
84664,INTERNATIONAL AIRLINE SPT GP INC,Retail
84666,NSTOR TECHNOLOGIES INC,Business Equipment
84669,U S B HOLDING CO INC,Finance
84673,W H G RESORTS & CASINOS INC,Other
84718,ACCELGRAPHICS INC,Business Equipment
84720,A S I SOLUTIONS INC,Other
84721,B E A SYSTEMS INC,Business Equipment
84722,BIONX IMPLANTS INC,Healthcare
84723,CHENIERE ENERGY INC,"Oil, Gas, and Coal"
84724,COSMETIC CENTER INC,Retail
84725,CODORUS VALLEY BANCORP INC,Finance
84726,COMMODORE SEPARATION TECHS INC,Manufacturing
84728,DECRANE AIRCRAFT HOLDINGS INC,Manufacturing
84730,STEELCLOUD INC,Business Equipment
84731,ZEROPLUS COM INC,Business Equipment
84732,PREMIER CONCEPTS INC,Retail
84733,FIRSTFED BANCORP INC,Finance
84734,FLAGSTAR BANCORP INC,Finance
84735,FORTUNE FINANCIAL INC,Finance
84736,MAIN STREET BANKS INC,Finance
84737,GULF ISLAND FABRICATION INC,Manufacturing
84738,G S FINANCIAL CORP,Finance
84739,HOMELAND HOLDING CORP,Retail
84740,HEMLOCK FEDERAL FINANCIAL CORP,Finance
84741,INTERNATIONAL COMPUTEX INC,Business Equipment
84742,INTERACTIVE SYSTEMS WORLDWIDE IN,Business Equipment
84744,LONG BEACH FINANCIAL CORP,Finance
84745,GENERAL CREDIT CORP,Finance
84746,MEADE INSTRUMENTS CORP,Business Equipment
84747,NEXAR TECHNOLOGIES INC,Business Equipment
84749,FIRST SOUTH BANCORP INC,Finance
84750,NETPLEX GROUP INC,Business Equipment
84752,VIDEO NETWORK COMMUNICATIONS INC,Business Equipment
84753,EGGHEAD COM INC NEW,Other
84754,PULASKI BANCORP INC,Finance
84755,PEREGRINE SYSTEMS INC,Business Equipment
84756,PEOPLES SIDNEY FINANCIAL CORP,Finance
84757,BIO KEY INTERNATIONAL INC,Business Equipment
84758,SCOOP INC,Business Equipment
84759,SKIBO FINANCIAL CORP,Finance
84760,TALBERT MED MGMT HOLDINGS CORP,Healthcare
84761,TAKE TWO INTERACTIVE SOFTWR INC,Business Equipment
84762,UNIVEC INC,Healthcare
84763,VALLEY NATIONAL GASES INC,Chemicals
84765,WHEELS SPORTS GROUP INC,Manufacturing
84768,AMERICAN RETIREMENT CORP,Finance
84769,AMPHENOL CORP NEW,Business Equipment
